"","time","value"
"1",1957-01-01,45.2186453100655
"2",1958-01-01,60.3359318828211
"3",1959-01-01,56.4602034648736
"4",1960-01-01,53.388486906121
"5",1961-01-01,39.3249417070658
"6",1962-01-01,39.354045563584
"7",1963-01-01,41.824893180808
"8",1964-01-01,54.8117178148667
"9",1965-01-01,31.080306914293
"10",1966-01-01,61.0994356268208
"11",1967-01-01,36.0409502981366
"12",1968-01-01,36.476253206829
"13",1969-01-01,53.4085490033789
"14",1970-01-01,51.5245594264234
"15",1971-01-01,27.2667401078755
"16",1972-01-01,43.3341195223551
"17",1973-01-01,53.7388340766761
"18",1974-01-01,26.7025533792935
"19",1975-01-01,29.1125969911092
"20",1976-01-01,28.7947102773569
"21",1977-01-01,45.8048809722067
"22",1978-01-01,53.3521077157888
"23",1979-01-01,50.1513476174686
"24",1980-01-01,58.0621371721587
"25",1981-01-01,36.7439745036355
"26",1982-01-01,47.7632074154935
"27",1983-01-01,55.1417893580981
"28",1984-01-01,49.3414399655383
"29",1985-01-01,40.7309156312844
"30",1986-01-01,55.9018159210016
"31",1987-01-01,59.5397168124315
"32",1988-01-01,50.085312651392
"33",1989-01-01,34.3127516508786
"34",1990-01-01,56.8553884528152
"35",1991-01-01,54.5404502062066
"36",1992-01-01,70.3484656124982
"37",1993-01-01,59.798611981551
"38",1994-01-01,45.6408535652221
"39",1995-01-01,70.0153710533592
"40",1996-01-01,41.8148709023832
"41",1997-01-01,47.7586124676437
"42",1998-01-01,48.6213978261336
"43",1999-01-01,23.2359363315388
"44",2000-01-01,30.0192856929788
"45",2001-01-01,36.1059592487689
"46",2002-01-01,47.0988508042864
"47",2003-01-01,70.2626985392808
"48",2004-01-01,56.4494918624915
"49",2005-01-01,49.0951321839925
"50",2006-01-01,48.9147432637735
"51",2007-01-01,55.9500951054833
"52",2008-01-01,33.8909760083281
"53",2009-01-01,42.8484787199065
"54",2010-01-01,62.7707203043728
"55",1957-02-01,67.0240374781468
"56",1958-02-01,87.4914460291443
"57",1959-02-01,76.815773142753
"58",1960-02-01,37.0252147099844
"59",1961-02-01,44.0386494166421
"60",1962-02-01,40.0275556615175
"61",1963-02-01,47.6779986803648
"62",1964-02-01,74.4267583324639
"63",1965-02-01,54.4505489178442
"64",1966-02-01,80.18246752261
"65",1967-02-01,44.3671423155145
"66",1968-02-01,52.298809878085
"67",1969-02-01,86.2267518616875
"68",1970-02-01,65.0886295870868
"69",1971-02-01,35.8643101848348
"70",1972-02-01,43.5853622814037
"71",1973-02-01,80.568805540177
"72",1974-02-01,38.330510867251
"73",1975-02-01,45.6003079517604
"74",1976-02-01,34.2593615552112
"75",1977-02-01,100.883909284341
"76",1978-02-01,70.9327122389967
"77",1979-02-01,65.3688282723164
"78",1980-02-01,74.5689323178099
"79",1981-02-01,47.0260559985409
"80",1982-02-01,65.3420251776043
"81",1983-02-01,70.6127392342717
"82",1984-02-01,54.7011348727769
"83",1985-02-01,39.1943214903921
"84",1986-02-01,50.1506436163482
"85",1987-02-01,73.0254286607097
"86",1988-02-01,50.9605088515296
"87",1989-02-01,35.0242466960044
"88",1990-02-01,32.8962133698112
"89",1991-02-01,58.8749974894676
"90",1992-02-01,83.1542637726622
"91",1993-02-01,53.5675608690242
"92",1994-02-01,58.3597268447954
"93",1995-02-01,78.630609436403
"94",1996-02-01,59.3976159978306
"95",1997-02-01,42.3496385424924
"96",1998-02-01,81.5928150368697
"97",1999-02-01,35.2960213495585
"98",2000-02-01,17.0461980121296
"99",2001-02-01,43.9686572004549
"100",2002-02-01,44.4794295140158
"101",2003-02-01,76.4559808359416
"102",2004-02-01,57.5966202415566
"103",2005-02-01,80.7859109757435
"104",2006-02-01,67.4084584896085
"105",2007-02-01,76.7300999402363
"106",2008-02-01,29.5804394921105
"107",2009-02-01,52.0708695837612
"108",2010-02-01,83.9000836028456
"109",1957-03-01,44.925807311057
"110",1958-03-01,71.2423188409177
"111",1959-03-01,63.7858060807049
"112",1960-03-01,62.0853835390501
"113",1961-03-01,75.388875327468
"114",1962-03-01,42.0404429992367
"115",1963-03-01,50.7894676679413
"116",1964-03-01,64.2023042190773
"117",1965-03-01,53.4887721866437
"118",1966-03-01,72.0661025294467
"119",1967-03-01,40.169821970457
"120",1968-03-01,29.1173756440268
"121",1969-03-01,57.0990561990198
"122",1970-03-01,31.4777767013627
"123",1971-03-01,20.2748687700308
"124",1972-03-01,41.9718689449493
"125",1973-03-01,60.8465862999302
"126",1974-03-01,48.246633112783
"127",1975-03-01,43.9170656883012
"128",1976-03-01,41.0793086776539
"129",1977-03-01,98.5417654336241
"130",1978-03-01,67.739977919375
"131",1979-03-01,64.3994487735833
"132",1980-03-01,81.1407435153751
"133",1981-03-01,56.5168526847947
"134",1982-03-01,55.7453797328973
"135",1983-03-01,69.7389255636465
"136",1984-03-01,74.4299668172451
"137",1985-03-01,20.9176263366801
"138",1986-03-01,53.0642409910737
"139",1987-03-01,78.1231844317313
"140",1988-03-01,79.9432165187264
"141",1989-03-01,70.9232750453533
"142",1990-03-01,63.5903927492944
"143",1991-03-01,68.2291376822668
"144",1992-03-01,69.1419870848107
"145",1993-03-01,95.0955189258043
"146",1994-03-01,71.8623435907099
"147",1995-03-01,85.8261221554825
"148",1996-03-01,63.5355694812387
"149",1997-03-01,73.8080858712204
"150",1998-03-01,60.0626372771253
"151",1999-03-01,48.1697073136237
"152",2000-03-01,64.2597267459247
"153",2001-03-01,57.3129060158254
"154",2002-03-01,71.0935881279495
"155",2003-03-01,74.0391924865402
"156",2004-03-01,67.9037465203964
"157",2005-03-01,65.1715829864999
"158",2006-03-01,51.542215103466
"159",2007-03-01,64.2582810834109
"160",2008-03-01,62.6151927185545
"161",2009-03-01,73.060301574984
"162",2010-03-01,88.964183258024
"163",1957-04-01,90.8599929224102
"164",1958-04-01,33.8523458371415
"165",1959-04-01,63.5600252270359
"166",1960-04-01,25.4753427742187
"167",1961-04-01,79.8197675880354
"168",1962-04-01,71.3806951362316
"169",1963-04-01,78.4076664249637
"170",1964-04-01,64.9041833126542
"171",1965-04-01,99.0158465762546
"172",1966-04-01,74.8265347873386
"173",1967-04-01,81.767132989625
"174",1968-04-01,82.4087762085921
"175",1969-04-01,-1.54823339875267
"176",1970-04-01,25.8809077988773
"177",1971-04-01,88.9716243499415
"178",1972-04-01,108.758168898539
"179",1973-04-01,82.7891003024019
"180",1974-04-01,47.8142602258512
"181",1975-04-01,52.0740815295436
"182",1976-04-01,83.1612293284939
"183",1977-04-01,82.8238584544253
"184",1978-04-01,103.046656692334
"185",1979-04-01,54.5159249936892
"186",1980-04-01,71.9650607285684
"187",1981-04-01,61.3243890864115
"188",1982-04-01,86.4515041554137
"189",1983-04-01,96.785823163907
"190",1984-04-01,50.2898299015904
"191",1985-04-01,97.8510726171964
"192",1986-04-01,85.8339626520026
"193",1987-04-01,65.47141186654
"194",1988-04-01,29.293566596934
"195",1989-04-01,51.7769177036833
"196",1990-04-01,85.5754570423906
"197",1991-04-01,102.111772917685
"198",1992-04-01,77.5002700075609
"199",1993-04-01,79.9791885934215
"200",1994-04-01,92.1484878673277
"201",1995-04-01,77.2333731557923
"202",1996-04-01,72.4856745716222
"203",1997-04-01,46.4790149812067
"204",1998-04-01,57.5234511550438
"205",1999-04-01,38.726327342538
"206",2000-04-01,81.1794426545477
"207",2001-04-01,51.4200416069804
"208",2002-04-01,61.6971889214515
"209",2003-04-01,65.1505335916915
"210",2004-04-01,102.661775092584
"211",2005-04-01,88.0463611193459
"212",2006-04-01,61.7849210297733
"213",2007-04-01,60.7240475798952
"214",2008-04-01,26.9103632945062
"215",2009-04-01,77.9912677414815
"216",2010-04-01,57.8072405908536
"217",1957-05-01,139.550598821874
"218",1958-05-01,125.318576292196
"219",1959-05-01,98.8751814727917
"220",1960-05-01,104.007171360271
"221",1961-05-01,81.4249603739861
"222",1962-05-01,82.1377574795303
"223",1963-05-01,100.676559616346
"224",1964-05-01,65.6735466219525
"225",1965-05-01,144.802349603986
"226",1966-05-01,140.990056324685
"227",1967-05-01,75.2341049298079
"228",1968-05-01,72.7865203879778
"229",1969-05-01,118.662133224946
"230",1970-05-01,59.2338426619521
"231",1971-05-01,65.1851400033934
"232",1972-05-01,140.83423765875
"233",1973-05-01,108.518476859729
"234",1974-05-01,66.4111372645447
"235",1975-05-01,71.2723169731483
"236",1976-05-01,89.4127848580111
"237",1977-05-01,92.4820338356771
"238",1978-05-01,82.3382745947306
"239",1979-05-01,126.262465788044
"240",1980-05-01,118.901826366469
"241",1981-05-01,57.1593851351102
"242",1982-05-01,120.938400029951
"243",1983-05-01,168.6808118888
"244",1984-05-01,90.1427403672054
"245",1985-05-01,95.9070481275443
"246",1986-05-01,117.168316074463
"247",1987-05-01,181.00722381634
"248",1988-05-01,69.0419867214469
"249",1989-05-01,84.2863122120181
"250",1990-05-01,119.377882407887
"251",1991-05-01,139.659188351054
"252",1992-05-01,229.186984962963
"253",1993-05-01,147.646056872556
"254",1994-05-01,141.314550739325
"255",1995-05-01,122.452433313992
"256",1996-05-01,68.9625519963731
"257",1997-05-01,120.876806930828
"258",1998-05-01,166.583649967666
"259",1999-05-01,37.4710450594603
"260",2000-05-01,67.4693312312672
"261",2001-05-01,107.773260169535
"262",2002-05-01,131.536455970049
"263",2003-05-01,143.047262818517
"264",2004-05-01,116.768501652072
"265",2005-05-01,149.210828183092
"266",2006-05-01,72.3523531437248
"267",2007-05-01,98.6614582707039
"268",2008-05-01,39.0801669290269
"269",2009-05-01,111.407214977071
"270",2010-05-01,120.144059696526
"271",1957-06-01,121.510788826425
"272",1958-06-01,92.6110868352974
"273",1959-06-01,102.763599989881
"274",1960-06-01,95.0649943316825
"275",1961-06-01,97.8309871348734
"276",1962-06-01,101.61433743417
"277",1963-06-01,104.295354801827
"278",1964-06-01,105.322937763888
"279",1965-06-01,105.396264484595
"280",1966-06-01,104.953159067654
"281",1967-06-01,109.269963950303
"282",1968-06-01,98.1201927506045
"283",1969-06-01,99.4451631734973
"284",1970-06-01,105.764875330476
"285",1971-06-01,101.228275808514
"286",1972-06-01,99.6782959700027
"287",1973-06-01,106.251046432124
"288",1974-06-01,106.341151493831
"289",1975-06-01,107.07768314409
"290",1976-06-01,114.158956739216
"291",1977-06-01,101.615284558269
"292",1978-06-01,103.720201309064
"293",1979-06-01,104.395997282804
"294",1980-06-01,97.3509484700477
"295",1981-06-01,94.607550252098
"296",1982-06-01,128.583858164846
"297",1983-06-01,114.401458328163
"298",1984-06-01,105.041803803943
"299",1985-06-01,104.770191161888
"300",1986-06-01,98.6838407579582
"301",1987-06-01,98.7724354516529
"302",1988-06-01,100.945103130963
"303",1989-06-01,100.924358403648
"304",1990-06-01,105.655847366617
"305",1991-06-01,108.607600932768
"306",1992-06-01,114.996497488747
"307",1993-06-01,101.151768180023
"308",1994-06-01,109.997957159277
"309",1995-06-01,103.58058190164
"310",1996-06-01,91.5669243467968
"311",1997-06-01,88.991525111037
"312",1998-06-01,88.814569848758
"313",1999-06-01,101.159671739747
"314",2000-06-01,109.909986716533
"315",2001-06-01,108.900055660212
"316",2002-06-01,115.67611517589
"317",2003-06-01,97.5025594222303
"318",2004-06-01,100.184732582027
"319",2005-06-01,95.8030227272056
"320",2006-06-01,107.697965346575
"321",2007-06-01,96.5177756131168
"322",2008-06-01,102.997032001176
"323",2009-06-01,106.396454684337
"324",2010-06-01,92.1538522543713
"325",1957-07-01,71.8768983320704
"326",1958-07-01,4.50815516945477
"327",1959-07-01,76.2622305311724
"328",1960-07-01,17.5915346062877
"329",1961-07-01,59.6159392503058
"330",1962-07-01,113.610269055485
"331",1963-07-01,58.2488862522915
"332",1964-07-01,1.38901425498662
"333",1965-07-01,144.442101490254
"334",1966-07-01,64.1650339351155
"335",1967-07-01,9.95479031933715
"336",1968-07-01,32.0984383187258
"337",1969-07-01,59.6888179802123
"338",1970-07-01,6.12058191635731
"339",1971-07-01,42.2385875773843
"340",1972-07-01,38.0838438769222
"341",1973-07-01,16.4989491006208
"342",1974-07-01,18.921770776136
"343",1975-07-01,21.3188634112075
"344",1976-07-01,153.806665715428
"345",1977-07-01,59.2268938246045
"346",1978-07-01,29.8217002430671
"347",1979-07-01,71.7085913109353
"348",1980-07-01,103.210765529482
"349",1981-07-01,73.121775324408
"350",1982-07-01,62.6148602603054
"351",1983-07-01,75.2388770732139
"352",1984-07-01,-16.3266318635426
"353",1985-07-01,42.1692083327963
"354",1986-07-01,61.702619195424
"355",1987-07-01,9.17053946992036
"356",1988-07-01,16.5854431796411
"357",1989-07-01,80.8190231392211
"358",1990-07-01,83.0195771850092
"359",1991-07-01,81.810866354239
"360",1992-07-01,163.644829072508
"361",1993-07-01,63.4687121080164
"362",1994-07-01,32.9575818852962
"363",1995-07-01,87.2541685111266
"364",1996-07-01,40.9425192581444
"365",1997-07-01,109.676429124954
"366",1998-07-01,101.037410908781
"367",1999-07-01,100.565075518016
"368",2000-07-01,95.9611337883425
"369",2001-07-01,57.4389417272929
"370",2002-07-01,92.1971381701972
"371",2003-07-01,86.6493315030743
"372",2004-07-01,11.3627525889415
"373",2005-07-01,13.0749686549592
"374",2006-07-01,24.917646527955
"375",2007-07-01,99.5141478784097
"376",2008-07-01,85.8185750709212
"377",2009-07-01,69.601447929612
"378",2010-07-01,7.05717522451534
"379",1957-08-01,83.7139116905443
"380",1958-08-01,73.9360966907702
"381",1959-08-01,77.1080736180117
"382",1960-08-01,78.1466923137789
"383",1961-08-01,83.6181538242781
"384",1962-08-01,84.9068401546737
"385",1963-08-01,76.7809202701455
"386",1964-08-01,77.6311665324398
"387",1965-08-01,78.5906532214209
"388",1966-08-01,63.6333449597938
"389",1967-08-01,74.4494001041865
"390",1968-08-01,85.3240432332156
"391",1969-08-01,63.8444166546699
"392",1970-08-01,72.7490963592645
"393",1971-08-01,70.7093574159749
"394",1972-08-01,72.0214898806497
"395",1973-08-01,72.5740392277255
"396",1974-08-01,74.4914560007256
"397",1975-08-01,73.6573064247257
"398",1976-08-01,89.7167963765548
"399",1977-08-01,76.8358171294534
"400",1978-08-01,80.3088906684001
"401",1979-08-01,73.9211257636132
"402",1980-08-01,75.2739397787408
"403",1981-08-01,78.8580752350149
"404",1982-08-01,85.8990833419601
"405",1983-08-01,78.034758581577
"406",1984-08-01,75.8120962071547
"407",1985-08-01,83.7540738899381
"408",1986-08-01,92.0992532364597
"409",1987-08-01,86.5519559085046
"410",1988-08-01,73.2378263047196
"411",1989-08-01,78.0366992398572
"412",1990-08-01,82.9192278908191
"413",1991-08-01,87.039010702308
"414",1992-08-01,85.6695980034565
"415",1993-08-01,85.9076485738684
"416",1994-08-01,74.8954611516354
"417",1995-08-01,84.597430545396
"418",1996-08-01,78.2954333428379
"419",1997-08-01,84.6816644164187
"420",1998-08-01,72.2841264369679
"421",1999-08-01,79.4212653056355
"422",2000-08-01,78.0011603992912
"423",2001-08-01,64.6418013642835
"424",2002-08-01,74.3029357568972
"425",2003-08-01,77.530082401126
"426",2004-08-01,80.4349796966587
"427",2005-08-01,74.4785226760806
"428",2006-08-01,66.8938138290101
"429",2007-08-01,75.3941512370675
"430",2008-08-01,76.5736660118149
"431",2009-08-01,80.9983187791362
"432",2010-08-01,82.3959566795315
"433",1957-09-01,99.3822000379973
"434",1958-09-01,129.835653381323
"435",1959-09-01,82.5974936874322
"436",1960-09-01,136.966779585148
"437",1961-09-01,70.4975957828138
"438",1962-09-01,97.7579254469332
"439",1963-09-01,133.845560519857
"440",1964-09-01,164.383664910162
"441",1965-09-01,81.6686738664962
"442",1966-09-01,82.4646974997349
"443",1967-09-01,94.7964922337776
"444",1968-09-01,94.7595708643957
"445",1969-09-01,112.442184903923
"446",1970-09-01,21.4126958255319
"447",1971-09-01,95.0530812658031
"448",1972-09-01,122.493735477345
"449",1973-09-01,104.738176283973
"450",1974-09-01,91.5591225208425
"451",1975-09-01,138.858128549066
"452",1976-09-01,111.160568537327
"453",1977-09-01,76.1918825612693
"454",1978-09-01,118.766956231101
"455",1979-09-01,90.3728963269039
"456",1980-09-01,118.249107479911
"457",1981-09-01,99.5962021653
"458",1982-09-01,77.1560242646752
"459",1983-09-01,96.3152786134484
"460",1984-09-01,98.2971459849891
"461",1985-09-01,148.832954258794
"462",1986-09-01,101.231304928274
"463",1987-09-01,83.6458562050031
"464",1988-09-01,103.227468019048
"465",1989-09-01,61.9744515064372
"466",1990-09-01,110.116094579418
"467",1991-09-01,75.3752911168526
"468",1992-09-01,37.7178945240078
"469",1993-09-01,92.3884993734459
"470",1994-09-01,61.0262442759998
"471",1995-09-01,105.169416423732
"472",1996-09-01,96.0631616488242
"473",1997-09-01,60.5124785756188
"474",1998-09-01,106.715593792417
"475",1999-09-01,107.70463673344
"476",2000-09-01,101.515395739771
"477",2001-09-01,56.7506936962313
"478",2002-09-01,130.725352871307
"479",2003-09-01,113.861887728174
"480",2004-09-01,121.625819732772
"481",2005-09-01,139.419422218214
"482",2006-09-01,113.128572626569
"483",2007-09-01,98.6154934074254
"484",2008-09-01,91.411464387372
"485",2009-09-01,83.6506693739324
"486",2010-09-01,113.186456164499
"487",1957-10-01,82.7254310976647
"488",1958-10-01,104.646484523237
"489",1959-10-01,135.13170904659
"490",1960-10-01,77.1039331058831
"491",1961-10-01,105.142514180755
"492",1962-10-01,85.9569475970869
"493",1963-10-01,98.1679752315933
"494",1964-10-01,89.7575518441588
"495",1965-10-01,99.5638536911259
"496",1966-10-01,96.2711270643806
"497",1967-10-01,94.02284203771
"498",1968-10-01,107.657413769509
"499",1969-10-01,105.359104679082
"500",1970-10-01,97.3576577937186
"501",1971-10-01,107.878225532442
"502",1972-10-01,128.210412162928
"503",1973-10-01,50.482199104473
"504",1974-10-01,88.1579545476426
"505",1975-10-01,101.656851025059
"506",1976-10-01,110.791713612303
"507",1977-10-01,107.292062469458
"508",1978-10-01,97.8137078906285
"509",1979-10-01,102.758776360133
"510",1980-10-01,98.8656567616297
"511",1981-10-01,108.361654959985
"512",1982-10-01,114.073697055438
"513",1983-10-01,121.002960813197
"514",1984-10-01,86.0415728149176
"515",1985-10-01,82.7568294484435
"516",1986-10-01,105.176100434967
"517",1987-10-01,106.333917706389
"518",1988-10-01,93.6628842508188
"519",1989-10-01,101.886470127815
"520",1990-10-01,119.74702877818
"521",1991-10-01,105.64578471934
"522",1992-10-01,127.236318523353
"523",1993-10-01,99.8119644389283
"524",1994-10-01,94.6197670105416
"525",1995-10-01,100.801469643589
"526",1996-10-01,101.131356656234
"527",1997-10-01,143.450369130778
"528",1998-10-01,79.768282539493
"529",1999-10-01,59.3928832224526
"530",2000-10-01,85.6083430354808
"531",2001-10-01,85.3160348597451
"532",2002-10-01,102.211997990874
"533",2003-10-01,81.4556210035114
"534",2004-10-01,106.506810196839
"535",2005-10-01,86.7145425069995
"536",2006-10-01,109.351277266229
"537",2007-10-01,91.1233649090346
"538",2008-10-01,84.5416915406227
"539",2009-10-01,89.8817963300783
"540",2010-10-01,76.3657486686104
"541",1957-11-01,88.9991235980851
"542",1958-11-01,77.7126369014255
"543",1959-11-01,70.8740101328747
"544",1960-11-01,76.1818479389479
"545",1961-11-01,55.2381575310928
"546",1962-11-01,43.1050520285699
"547",1963-11-01,75.8793034682575
"548",1964-11-01,50.8081700655568
"549",1965-11-01,97.5500032154597
"550",1966-11-01,65.4872581902712
"551",1967-11-01,60.639615450143
"552",1968-11-01,81.8074220751357
"553",1969-11-01,74.2395022189005
"554",1970-11-01,50.1304705023856
"555",1971-11-01,68.4184192367894
"556",1972-11-01,102.797782467974
"557",1973-11-01,37.5990166523653
"558",1974-11-01,60.254385148312
"559",1975-11-01,39.7793267780025
"560",1976-11-01,92.3123679332176
"561",1977-11-01,77.4107379231777
"562",1978-11-01,69.4133886812271
"563",1979-11-01,64.2018760334562
"564",1980-11-01,76.7918372542125
"565",1981-11-01,62.9603153997291
"566",1982-11-01,110.713071985734
"567",1983-11-01,44.9154502792392
"568",1984-11-01,61.5192816693446
"569",1985-11-01,61.5828937929129
"570",1986-11-01,111.155104577095
"571",1987-11-01,84.4313708929499
"572",1988-11-01,51.2390584822065
"573",1989-11-01,78.6359852213401
"574",1990-11-01,100.987798593921
"575",1991-11-01,99.3144093908096
"576",1992-11-01,84.2705352907604
"577",1993-11-01,85.04736671147
"578",1994-11-01,84.3320083212038
"579",1995-11-01,58.9874452275214
"580",1996-11-01,74.683832682971
"581",1997-11-01,84.854011921037
"582",1998-11-01,45.9887327958745
"583",1999-11-01,39.044053810777
"584",2000-11-01,48.7646265702598
"585",2001-11-01,75.4990735411361
"586",2002-11-01,96.7758195125929
"587",2003-11-01,64.7986928159346
"588",2004-11-01,84.6909243903712
"589",2005-11-01,62.5651048616741
"590",2006-11-01,86.1313788543664
"591",2007-11-01,64.3873668729431
"592",2008-11-01,52.7203242694881
"593",2009-11-01,99.8835945582773
"594",2010-11-01,23.8411341102328
"595",1957-12-01,50.3507399272994
"596",1958-12-01,67.1223412089005
"597",1959-12-01,46.3170020042667
"598",1960-12-01,41.5587457623184
"599",1961-12-01,61.8670319434042
"600",1962-12-01,32.23422559766
"601",1963-12-01,70.7100834739366
"602",1964-12-01,12.4578726278212
"603",1965-12-01,96.1764009292867
"604",1966-12-01,54.3848759360588
"605",1967-12-01,42.6099644351399
"606",1968-12-01,25.8684975581096
"607",1969-12-01,57.2707664784041
"608",1970-12-01,44.0292400078022
"609",1971-12-01,34.9831337050511
"610",1972-12-01,90.7929631993325
"611",1973-12-01,-6.63432748169289
"612",1974-12-01,-4.8856186169187
"613",1975-12-01,0.514568291208136
"614",1976-12-01,66.8314967356795
"615",1977-12-01,72.4571440305073
"616",1978-12-01,36.0403776873613
"617",1979-12-01,71.4280418092994
"618",1980-12-01,40.9158685140884
"619",1981-12-01,60.4093576856036
"620",1982-12-01,72.0776976490331
"621",1983-12-01,34.6442000660698
"622",1984-12-01,42.0906093057333
"623",1985-12-01,39.9550864156238
"624",1986-12-01,76.3679433611738
"625",1987-12-01,59.1886962265993
"626",1988-12-01,9.8472991514799
"627",1989-12-01,50.2530611356785
"628",1990-12-01,50.4328456217467
"629",1991-12-01,70.6799811603127
"630",1992-12-01,74.3124310913583
"631",1993-12-01,83.7485206354515
"632",1994-12-01,84.1837205079898
"633",1995-12-01,39.9734252497744
"634",1996-12-01,64.271380824745
"635",1997-12-01,57.0008398211121
"636",1998-12-01,16.5380772772582
"637",1999-12-01,16.0070479626834
"638",2000-12-01,40.0353762762061
"639",2001-12-01,73.4938322334177
"640",2002-12-01,89.0171674570512
"641",2003-12-01,58.5675443841786
"642",2004-12-01,59.8846006483041
"643",2005-12-01,56.0753032143793
"644",2006-12-01,53.5508314427855
"645",2007-12-01,16.5397169407059
"646",2008-12-01,35.274588598878
"647",2009-12-01,63.5461358217343
"648",2010-12-01,6.5766307212021
